"","tree_id","tree_code","fp_tree_id","fp_species_name","fp_species_id","fp_genus_name","fp_genus_id","fp_family_name","fp_family_apg_id","sub_plot_code","plot_code","csp_site","csp_tree_code","csp_species","csp_family","csp_full_name","csp_taxon_info","dbh_latest","census_date_latest"
"7891",13870,"T705",633688,"Weinmannia bangii",621938,"Weinmannia",9498,"Cunoniaceae",347,"15","WAY-01",NA,NA,NA,NA,NA,NA,300,"2011.896"
"7892",706,"T706",1106088,"Symplocos baehnii",579814,"Symplocos",26001,"Symplocaceae",124,"20","ACJ-01","ACJ-01","T706","baehnii","Symplocaceae","Symplocos baehnii","J.F. Macbr.",293,"2014.2"
"7893",1564,"T706",634975,"Hedyosmum translucidum",286859,"Hedyosmum",8621,"Chloranthaceae",226,"25","ESP-01","ESP-01","T706","angustifolium","Chloranthaceae","Hedyosmum angustifolium","(Ruiz & Pav.) Solms",382,"2011.915"
"7894",3411,"T706",1106496,"Micropholis egensis",412575,"Micropholis",24761,"Sapotaceae",377,"9","PAN-02",NA,NA,NA,NA,NA,NA,459,"2013.241"
"7895",7960,"T706",637389,"Hedyosmum cuatrecazanum",286804,"Hedyosmum",8621,"Chloranthaceae",226,"19","SPD-01",NA,NA,NA,NA,NA,NA,0,"2011"
"7896",10099,"T706",1063073,"Ampelocera edentula",25288,"Ampelocera",26311,"Ulmaceae",266,"21","SPD-02",NA,NA,NA,NA,NA,NA,358,"2009.033"
"7897",12813,"T706",635897,"Miconia indet",644409,"Miconia",16100,"Melastomataceae",414,"22","TRU-04",NA,NA,NA,NA,NA,NA,156,"2011.575"
"7898",13871,"T706",633689,"Ocotea indet",642945,"Ocotea",14636,"Lauraceae",374,"15","WAY-01",NA,NA,NA,NA,NA,NA,138,"2011.896"
"7899",10267,"T706.1",1063545,"Indet indet",655413,"Indet",31330225,"Moraceae",364,"21","SPD-02",NA,NA,NA,NA,NA,NA,135,"2009.033"
"7900",707,"T707",1106089,"Symplocos quitensis",580089,"Symplocos",26001,"Symplocaceae",124,"20","ACJ-01",NA,NA,NA,NA,NA,NA,123,"2014.2"
"7901",1565,"T707",634976,"Oreopanax indet",630747,"Oreopanax",2438,"Araliaceae",368,"25","ESP-01",NA,NA,NA,NA,NA,NA,102,"2011.915"
"7902",3412,"T707",1106497,"Senefeldera inclinata",552637,"Senefeldera",10888,"Euphorbiaceae",415,"9","PAN-02",NA,NA,NA,NA,NA,NA,173,"2013.241"
"7903",7961,"T707",637390,"Hedyosmum cuatrecazanum",286804,"Hedyosmum",8621,"Chloranthaceae",226,"19","SPD-01",NA,NA,NA,NA,NA,NA,0,"2010.063"
"7904",10100,"T707",1063074,"Inga indet",640193,"Inga",11884,"Fabaceae",423,"21","SPD-02",NA,NA,NA,NA,NA,NA,133,"2009.033"
"7905",12814,"T707",635898,"Cinchona calisaya",117874,"Cinchona",23365,"Rubiaceae",455,"22","TRU-04",NA,NA,NA,NA,NA,NA,133,"2011.575"
"7906",13872,"T707",633690,"Clusia flaviflora",124531,"Clusia",8717,"Clusiaceae",350,"15","WAY-01",NA,NA,NA,NA,NA,NA,249,"2011.896"
"7907",708,"T708",1106090,"Hedyosmum indet",636930,"Hedyosmum",8621,"Chloranthaceae",226,"20","ACJ-01",NA,NA,NA,NA,NA,NA,203,"2014.2"
"7908",1566,"T708",634977,"Prunus integrifolia",504565,"Prunus",23140,"Rosaceae",397,"25","ESP-01",NA,NA,NA,NA,NA,NA,207,"2011.915"
"7909",3413,"T708",1106498,"Warszewiczia coccinea",621377,"Warszewiczia",24118,"Rubiaceae",455,"9","PAN-02",NA,NA,NA,NA,NA,NA,110,"2013.241"
"7910",7962,"T708",637391,"Oreopanax capitatus",443300,"Oreopanax",2438,"Araliaceae",368,"19","SPD-01",NA,NA,NA,NA,NA,NA,111,"2011.808"
"7911",10101,"T708",1063075,"Ocotea indet",642945,"Ocotea",14636,"Lauraceae",374,"21","SPD-02",NA,NA,NA,NA,NA,NA,359,"2009.033"
"7912",12815,"T708",635899,"Myrsine coriacea",424739,"Myrsine",16744,"Primulaceae",288,"22","TRU-04",NA,NA,NA,NA,NA,NA,169,"2011.575"
"7913",13873,"T708",633691,"Clusia flaviflora",124531,"Clusia",8717,"Clusiaceae",350,"15","WAY-01",NA,NA,NA,NA,NA,NA,0,"2011.896"
"7914",8731,"T708.2A",638158,"Virola sebifera",618421,"Virola",16691,"Myristicaceae",340,"19","SPD-01",NA,NA,NA,NA,NA,NA,105,"2011.808"
"7915",13144,"T708.2.A",636228,"Cyathea delgadii",146888,"Cyathea",22031,"Cyatheaceae",470,"22","TRU-04",NA,NA,NA,NA,NA,NA,175,"2011.575"
"7916",709,"T709",1106091,"Polylepis pauta",495819,"Polylepis",23133,"Rosaceae",397,"20","ACJ-01",NA,NA,NA,NA,NA,NA,520,"2014.2"
"7917",1567,"T709",634978,"Cyathea indet",650340,"Cyathea",22031,"Cyatheaceae",470,"25","ESP-01",NA,NA,NA,NA,NA,NA,98,"2011.915"
"7918",3414,"T709",1106499,"Pouteria coriacea",501399,"Pouteria",24801,"Sapotaceae",377,"9","PAN-02",NA,NA,NA,NA,NA,NA,193,"2013.241"
"7919",7963,"T709",637392,"Cecropia angustifolia",103372,"Cecropia",8315,"Urticaceae",378,"19","SPD-01",NA,NA,NA,NA,NA,NA,154,"2011.808"
"7920",10102,"T709",1063076,"Perrottetia sessiliflora",468022,"Perrottetia",8384,"Dipentodontaceae",39,"21","SPD-02","SPD-02","T709","sessiliflora","Dipentodontaceae","Perrottetia sessiliflora","Lundell",176,"2009.033"
"7921",12816,"T709",635900,"Cyathea delgadii",146888,"Cyathea",22031,"Cyatheaceae",470,"22","TRU-04",NA,NA,NA,NA,NA,NA,175,"2011.575"
"7922",13874,"T709",633692,"Weinmannia bangii",621938,"Weinmannia",9498,"Cunoniaceae",347,"15","WAY-01",NA,NA,NA,NA,NA,NA,244,"2011.896"
"7923",1737,"T709.1",635148,"Viburnum reticulatum",615310,"Viburnum",8103,"Adoxaceae",240,"25","ESP-01",NA,NA,NA,NA,NA,NA,107,"2011.915"
"7924",71,"T71",1105453,"Persea ruizii",468340,"Persea",14644,"Lauraceae",374,"2","ACJ-01","ACJ-01","T71","ferruginea","Lauraceae","Persea ferruginea","Kunth",139,"2014.2"
"7925",930,"T71",634341,"Myrsine coriacea",424739,"Myrsine",16744,"Primulaceae",288,"4","ESP-01",NA,NA,NA,NA,NA,NA,154,"2011.915"
"7926",3823,"T71",1106908,"Pseudolmedia rigida",505752,"Pseudolmedia",16601,"Moraceae",364,"25","PAN-02",NA,NA,NA,NA,NA,NA,201,"2013.241"
"7927",6641,"T71",1107669,"Indet indet",655545,"Indet",31330357,"Indet",469,"4","PAN-03",NA,NA,NA,NA,NA,NA,176,"2014.219"
"7928",7324,"T71",636753,"Retrophyllum rospigliosii",518998,"Retrophyllum",21362,"Podocarpaceae",327,"3","SPD-01","SPD-01","T71","cernua","Lauraceae","Ocotea cernua","(Nees) Mez",602,"2011.808"
"7929",9477,"T71",1062441,"Sloanea fragrans",559327,"Sloanea",10077,"Elaeocarpaceae",303,"3","SPD-02",NA,NA,NA,NA,NA,NA,141,"2009.033"
"7930",10662,"T71",55336,"Roucheria punctata",527421,"Roucheria",15241,"Linaceae",440,"4","TAM-05","TAM-05","T71","columbiana","Linaceae","Roucheria columbiana","Hallier f.",240,"2011.652"
"7931",11591,"T71",56153,"Socratea exorrhiza",560280,"Socratea",2744,"Arecaceae",413,"6","TAM-06",NA,NA,NA,NA,NA,NA,129,"2011.6725"
"7932",12178,"T71",635262,"Weinmannia bangii",621938,"Weinmannia",9498,"Cunoniaceae",347,"3","TRU-04",NA,NA,NA,NA,NA,NA,308,"2011.575"
"7933",13237,"T71",633055,"Escallonia paniculata",221227,"Escallonia",24934,"Escalloniaceae",456,"2","WAY-01",NA,NA,NA,NA,NA,NA,168,"2011.896"
"7934",710,"T710",1106092,"Miconia alpina",410450,"Miconia",16100,"Melastomataceae",414,"20","ACJ-01",NA,NA,NA,NA,NA,NA,230,"2014.2"
"7935",1568,"T710",634979,"Hedyosmum indet",636930,"Hedyosmum",8621,"Chloranthaceae",226,"25","ESP-01",NA,NA,NA,NA,NA,NA,135,"2011.915"
"7936",3415,"T710",1106500,"Chrysophyllum manaosense",116538,"Chrysophyllum",24687,"Sapotaceae",377,"9","PAN-02",NA,NA,NA,NA,NA,NA,203,"2013.241"
"7937",7964,"T710",637393,"Tapirira indet",629358,"Tapirira",1049,"Anacardiaceae",390,"19","SPD-01",NA,NA,NA,NA,NA,NA,299,"2011.808"
"7938",10103,"T710",1063077,"Endlicheria griseo-sericea",206012,"Endlicheria",14593,"Lauraceae",374,"21","SPD-02",NA,NA,NA,NA,NA,NA,98,"2009.033"
"7939",12817,"T710",635901,"Miconia indet",644409,"Miconia",16100,"Melastomataceae",414,"22","TRU-04",NA,NA,NA,NA,NA,NA,0,"2011.575"
"7940",13875,"T710",633693,"Weinmannia reticulata",622077,"Weinmannia",9498,"Cunoniaceae",347,"15","WAY-01",NA,NA,NA,NA,NA,NA,271,"2011.896"
"7941",14320,"T710A",634138,"Prunus integrifolia",504565,"Prunus",23140,"Rosaceae",397,"15","WAY-01",NA,NA,NA,NA,NA,NA,121,"2011.896"
"7942",711,"T711",1106093,"Miconia alpina",410450,"Miconia",16100,"Melastomataceae",414,"20","ACJ-01",NA,NA,NA,NA,NA,NA,105,"2014.2"
"7943",1738,"T711",635149,"Weinmannia bangii",621938,"Weinmannia",9498,"Cunoniaceae",347,"25","ESP-01",NA,NA,NA,NA,NA,NA,290,"2011.915"
"7944",3416,"T711",1106501,"Senefeldera inclinata",552637,"Senefeldera",10888,"Euphorbiaceae",415,"9","PAN-02",NA,NA,NA,NA,NA,NA,184,"2013.241"
"7945",7965,"T711",637394,"Tapirira indet",629358,"Tapirira",1049,"Anacardiaceae",390,"19","SPD-01",NA,NA,NA,NA,NA,NA,375,"2011.808"
"7946",10104,"T711",1063078,"Heliocarpus americanus",290333,"Heliocarpus",26230,"Malvaceae",418,"21","SPD-02",NA,NA,NA,NA,NA,NA,296,"2009.033"
"7947",12818,"T711",635902,"Cyathea delgadii",146888,"Cyathea",22031,"Cyatheaceae",470,"22","TRU-04",NA,NA,NA,NA,NA,NA,0,"2011.575"
"7948",13876,"T711",633694,"Clusia flaviflora",124531,"Clusia",8717,"Clusiaceae",350,"16","WAY-01",NA,NA,NA,NA,NA,NA,383,"2011.896"
"7949",10663,"T71.1",55337,"Iryanthera juruensis",324684,"Iryanthera",16678,"Myristicaceae",340,"4","TAM-05",NA,NA,NA,NA,NA,NA,115,"2011.652"
"7950",712,"T712",1106094,"Weinmannia fagaroides",621985,"Weinmannia",9498,"Cunoniaceae",347,"20","ACJ-01","ACJ-01","T712","fagaroides","Cunoniaceae","Weinmannia fagaroides","Kunth",610,"2014.2"
"7951",3417,"T712",1106502,"Pourouma bicolor",501209,"Pourouma",8321,"Urticaceae",378,"9","PAN-02",NA,NA,NA,NA,NA,NA,150,"2013.241"
"7952",7966,"T712",637395,"Psychotria indet",652207,"Psychotria",23898,"Rubiaceae",455,"19","SPD-01",NA,NA,NA,NA,NA,NA,0,"2011"
"7953",10105,"T712",1063079,"Nectandra indet",642937,"Nectandra",14628,"Lauraceae",374,"21","SPD-02",NA,NA,NA,NA,NA,NA,163,"2009.033"
"7954",12819,"T712",635903,"Clusia indet",637026,"Clusia",8717,"Clusiaceae",350,"22","TRU-04",NA,NA,NA,NA,NA,NA,0,"2011.575"
"7955",13877,"T712",633695,"Weinmannia bangii",621938,"Weinmannia",9498,"Cunoniaceae",347,"15","WAY-01",NA,NA,NA,NA,NA,NA,230,"2011.896"
"7956",13145,"T712.2.A",636229,"Clusia indet",637026,"Clusia",8717,"Clusiaceae",350,"22","TRU-04",NA,NA,NA,NA,NA,NA,123,"2011.575"
"7957",13047,"T712A",636131,"Clusia indet",637026,"Clusia",8717,"Clusiaceae",350,"22","TRU-04",NA,NA,NA,NA,NA,NA,169,"2011.575"
"7958",8710,"T71.2A",638137,"Mollinedia lanceolata",418246,"Mollinedia",16494,"Monimiaceae",342,"3","SPD-01",NA,NA,NA,NA,NA,NA,108,"2011.808"
"7959",713,"T713",1106095,"Clethra cuneata",123323,"Clethra",8686,"Clethraceae",147,"20","ACJ-01",NA,NA,NA,NA,NA,NA,113,"2014.2"
"7960",3418,"T713",1106503,"Sloanea obtusifolia",559389,"Sloanea",10077,"Elaeocarpaceae",303,"9","PAN-02",NA,NA,NA,NA,NA,NA,378,"2013.241"
"7961",7967,"T713",637396,"Clusia elliptica",124519,"Clusia",8717,"Clusiaceae",350,"19","SPD-01",NA,NA,NA,NA,NA,NA,344,"2011.808"
"7962",10106,"T713",1063080,"Dendropanax weberbaueri",164446,"Dendropanax",2400,"Araliaceae",368,"21","SPD-02",NA,NA,NA,NA,NA,NA,109,"2009.033"
"7963",12820,"T713",635904,"Cyathea delgadii",146888,"Cyathea",22031,"Cyatheaceae",470,"22","TRU-04",NA,NA,NA,NA,NA,NA,222,"2011.575"
"7964",13878,"T713",633696,"Styrax foveolaria",578020,"Styrax",25985,"Styracaceae",298,"16","WAY-01",NA,NA,NA,NA,NA,NA,186,"2011.896"
"7965",714,"T714",1106096,"Weinmannia fagaroides",621985,"Weinmannia",9498,"Cunoniaceae",347,"21","ACJ-01",NA,NA,NA,NA,NA,NA,398,"2014.2"
"7966",3419,"T714",1106504,"Marila laxiflora",393907,"Marila",8755,"Calophyllaceae",513,"9","PAN-02",NA,NA,NA,NA,NA,NA,562,"2013.241"
"7967",7968,"T714",637397,"Clusia elliptica",124519,"Clusia",8717,"Clusiaceae",350,"19","SPD-01",NA,NA,NA,NA,NA,NA,0,"2011.808"
"7968",10107,"T714",1063081,"Inga indet",640193,"Inga",11884,"Fabaceae",423,"21","SPD-02",NA,NA,NA,NA,NA,NA,160,"2009.033"
"7969",12821,"T714",635905,"Cyathea delgadii",146888,"Cyathea",22031,"Cyatheaceae",470,"22","TRU-04",NA,NA,NA,NA,NA,NA,152,"2011.575"
"7970",13879,"T714",633697,"Weinmannia crassifolia",621965,"Weinmannia",9498,"Cunoniaceae",347,"16","WAY-01",NA,NA,NA,NA,NA,NA,236,"2011.896"
"7971",3420,"T714.2.A",1106505,"Bauhinia indet",639495,"Bauhinia",11186,"Fabaceae",423,"9","PAN-02",NA,NA,NA,NA,NA,NA,139,"2013.241"
"7972",715,"T715",1106097,"Miconia indet",644409,"Miconia",16100,"Melastomataceae",414,"21","ACJ-01",NA,NA,NA,NA,NA,NA,349,"2014.2"
"7973",3421,"T715",1106506,"Coussapoa manuensis",136570,"Coussapoa",8317,"Urticaceae",378,"9","PAN-02",NA,NA,NA,NA,NA,NA,376,"2013.241"
"7974",7969,"T715",637398,"Clusia elliptica",124519,"Clusia",8717,"Clusiaceae",350,"19","SPD-01",NA,NA,NA,NA,NA,NA,0,"2011.808"
"7975",10108,"T715",1063082,"Perrottetia sessiliflora",468022,"Perrottetia",8384,"Dipentodontaceae",39,"21","SPD-02",NA,NA,NA,NA,NA,NA,196,"2009.033"
"7976",12822,"T715",635906,"Cyathea delgadii",146888,"Cyathea",22031,"Cyatheaceae",470,"22","TRU-04",NA,NA,NA,NA,NA,NA,292,"2011.575"
"7977",13880,"T715",633698,"Myrsine coriacea",424739,"Myrsine",16744,"Primulaceae",288,"16","WAY-01",NA,NA,NA,NA,NA,NA,132,"2011.896"
"7978",716,"T716",1106098,"Clethra cuneata",123323,"Clethra",8686,"Clethraceae",147,"21","ACJ-01",NA,NA,NA,NA,NA,NA,283,"2014.2"
"7979",3422,"T716",1106507,"Pourouma bicolor",501209,"Pourouma",8321,"Urticaceae",378,"9","PAN-02","PAN-02","T716","bicolor","Urticaceae","Pourouma bicolor","Mart.",262,"2013.241"
"7980",7970,"T716",637399,"Clusia elliptica",124519,"Clusia",8717,"Clusiaceae",350,"19","SPD-01",NA,NA,NA,NA,NA,NA,0,"2011.808"
"7981",10109,"T716",1063083,"Perrottetia sessiliflora",468022,"Perrottetia",8384,"Dipentodontaceae",39,"21","SPD-02",NA,NA,NA,NA,NA,NA,169,"2009.033"
"7982",12823,"T716",635907,"Cyathea delgadii",146888,"Cyathea",22031,"Cyatheaceae",470,"22","TRU-04",NA,NA,NA,NA,NA,NA,197,"2011.575"
"7983",13881,"T716",633699,"Hesperomeles ferruginea",295337,"Hesperomeles",23064,"Rosaceae",397,"16","WAY-01","WAY-01","T716","ferruginea","Rosaceae","Hesperomeles ferruginea","(Pers.) Benth.",284,"2011.896"
"7984",3423,"T716.2.A",1106508,"Senefeldera inclinata",552637,"Senefeldera",10888,"Euphorbiaceae",415,"9","PAN-02",NA,NA,NA,NA,NA,NA,103,"2013.241"
"7985",717,"T717",1106099,"Symplocos baehnii",579814,"Symplocos",26001,"Symplocaceae",124,"21","ACJ-01",NA,NA,NA,NA,NA,NA,260,"2014.2"
"7986",3424,"T717",1106509,"Tachigali poeppigiana",581890,"Tachigali",12729,"Fabaceae",423,"9","PAN-02",NA,NA,NA,NA,NA,NA,122,"2013.241"
"7987",7971,"T717",637400,"Clethra revoluta",123408,"Clethra",8686,"Clethraceae",147,"19","SPD-01",NA,NA,NA,NA,NA,NA,0,"2011"
"7988",10110,"T717",1063084,"Staphylea occidentalis",570495,"Staphylea",25811,"Staphyleaceae",451,"21","SPD-02",NA,NA,NA,NA,NA,NA,248,"2009.033"
"7989",12824,"T717",635908,"Cyathea delgadii",146888,"Cyathea",22031,"Cyatheaceae",470,"22","TRU-04",NA,NA,NA,NA,NA,NA,128,"2011.575"
"7990",13882,"T717",633700,"Hesperomeles ferruginea",295337,"Hesperomeles",23064,"Rosaceae",397,"16","WAY-01",NA,NA,NA,NA,NA,NA,322,"2011.896"
"7991",718,"T718",1106100,"Hedyosmum indet",636930,"Hedyosmum",8621,"Chloranthaceae",226,"21","ACJ-01",NA,NA,NA,NA,NA,NA,110,"2014.2"
